k,wq,observable_set,feature,parameter,reference_value,production_value,absolute_difference,status,notes
0.00125,-0.58,ringdown_plus_all_shooting,redshift__redshift__sin1,wq,0.5546381678371168,0.5546381678371168,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,redshift__redshift__cos2,k,-0.03917511244491789,-0.03917511244491789,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,redshift__redshift__cos2,wq,0.2242917616699353,0.2242917616699353,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,redshift__redshift__sin2,k,-0.0591721706484551,-0.0591721706484551,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,redshift__redshift__sin2,wq,-0.16147716184655192,-0.16147716184655192,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,redshift__redshift__cos3,k,0.3380727728112187,0.3380727728112187,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,redshift__redshift__cos3,wq,-0.5859669456985335,-0.5859669456985335,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,redshift__redshift__sin3,k,-0.6264528205866873,-0.6264528205866873,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,redshift__redshift__sin3,wq,0.9595618560455507,0.9595618560455507,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__mean,k,0.3146894818183884,0.3146894818183884,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__mean,wq,-0.48382160571732263,-0.48382160571732263,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__amplitude,k,1.1056664839799815,1.1056664839799815,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__amplitude,wq,-0.5002950390036238,-0.5002950390036238,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__reference,k,0.30868183338644606,0.30868183338644606,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__reference,wq,-0.4804837965144693,-0.4804837965144693,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__cos1,k,-0.42473898246433306,-0.42473898246433306,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__cos1,wq,-0.5493026722445518,-0.5493026722445518,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__sin1,k,-0.9778686389623661,-0.9778686389623661,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__sin1,wq,0.9166960621772984,0.9166960621772984,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__cos2,k,0.3851529187904982,0.3851529187904982,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__cos2,wq,-0.4862239567721851,-0.4862239567721851,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__sin2,k,-0.9025768735464353,-0.9025768735464353,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__sin2,wq,1.1432420285422726,1.1432420285422726,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__cos3,k,0.3092284584805882,0.3092284584805882,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__cos3,wq,-0.553105808517509,-0.553105808517509,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__sin3,k,-0.7930456912222881,-0.7930456912222881,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__excess_time_delay__sin3,wq,0.9211345184657534,0.9211345184657534,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__arrival_time_relative__mean,k,0.45333813133572753,0.45333813133572753,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__arrival_time_relative__mean,wq,-0.43260534728800193,-0.43260534728800193,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__arrival_time_relative__amplitude,k,0.2711548400451618,0.2711548400451618,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__arrival_time_relative__amplitude,wq,-0.27592999128793066,-0.27592999128793066,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__arrival_time_relative__cos1,k,-0.15840840602735143,-0.15840840602735143,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__arrival_time_relative__cos1,wq,0.09848652580875643,0.09848652580875643,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__arrival_time_relative__sin1,k,-0.28128274502647405,-0.28128274502647405,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__arrival_time_relative__sin1,wq,0.36435640147392745,0.36435640147392745,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__arrival_time_relative__cos2,k,0.13603502055099226,0.13603502055099226,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__arrival_time_relative__cos2,wq,-0.26158737850904723,-0.26158737850904723,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__arrival_time_relative__sin2,k,-0.28643766125183834,-0.28643766125183834,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__arrival_time_relative__sin2,wq,0.30971658683046505,0.30971658683046505,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__arrival_time_relative__cos3,k,-0.0978986024770337,-0.0978986024770337,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__arrival_time_relative__cos3,wq,0.04250773143762349,0.04250773143762349,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__arrival_time_relative__sin3,k,-0.2747002461134913,-0.2747002461134913,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,timing__arrival_time_relative__sin3,wq,0.2795861658209142,0.2795861658209142,0.0,PASS,production matrix reconstructed from archived feature rows because element matrix was not stored
0.00125,-0.58,ringdown_plus_all_shooting,__aggregate__,sigma_min,1.6793375215781294,1.6793375215780408,8.859579736508749e-14,PASS,independent SVD versus stored diagnostic
